# CELLxGENE census 2023-05-15 — census_info/datasets, as served from s3://cellxgene-census-public-us-west-2/cell-census/2023-05-15/soma/
# census_build_date=2023-05-15 total_cell_count=57880760 unique_cell_count=36673205 datasets=562
# Regenerate with scripts/snapshot_census.py; rows sorted by dataset_id so the bytes are reproducible.
dataset_id,collection_id,collection_name,collection_doi,dataset_title,dataset_total_cell_count
9c4c8515-8f82-4c72-b0c6-f87647b00bbe,0a77d4c0-d5d0-40f0-aa1a-5e1429bcbd7e,A transcriptional cross species map of pancreatic islet cells,10.1016/j.molmet.2022.101595,Cross species map of pancreatic beta cells,11923
9cfee1e6-b24f-433d-a269-f01841655d6a,939769a8-d8d2-4d01-abfc-55699893fd49,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,10.1016/j.celrep.2019.12.082,Retinal pigment epithelial cells of human eye,1635
9d584fcb-a28a-4b91-a886-ceb66a88ef81,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,Fibroblasts — Cells of the adult human heart,59341
9d5df009-eb76-43a3-b6cd-22017cc53700,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,76592
9d8e5dca-03a3-457d-b7fb-844c75735c83,6b701826-37bb-4356-9792-ff41fc4c3161,Abdominal White Adipose Tissue,,22 integrated samples,72335
9dbab10c-118d-496b-966a-67f1763a6b7d,0a839c4b-10d0-4d64-9272-684c49a2c8ba,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,10.1016/j.cell.2021.01.053,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,1462702
9ddea8d9-cc4c-420a-90f6-880996f808d4,32f2fd23-ec74-486f-9544-e5b2f41725f5,Mapping the temporal and spatial dynamics of the human endometrium in vivo and in vitro,10.1038/s41588-021-00972-2,Non-pregnant Uterus (Endometrium - All),100307
9df60c57-fdf3-4e93-828e-fe9303f20438,9b02383a-9358-4f0f-9795-a891ec523bcc,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney,10.1038/s41467-021-22368-w,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - RNAseq,19985
9ea768a2-87ab-46b6-a73d-c4e915f25af3,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,Mature kidney dataset: full,40268
9ec335f2-420a-45a8-b45a-1ab646e50041,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Hippocampal CA4,10654
9ec34295-ab16-47e2-af33-b884143e520b,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,"Dissection: Midbrain (M) - Substantia Nigra, Red Nucleus, and nearby nuclei - SN-RN",49110
9f049476-2431-4645-a2d6-f6e85892b603,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,Healthy human liver: cholangiocytes,1861
9f1049ac-f8b7-45ad-8e31-6e96c3e5058f,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: EC microglia,5572
9f222629-9e39-47d0-b83f-e08d610c7479,6f6d381a-7701-4781-935c-db10d30de293,The integrated Human Lung Cell Atlas,10.1101/2022.03.10.483747,An integrated cell atlas of the human lung in health and disease (full),2282447
9f499d32-400d-4c42-ac9a-fb1481844fee,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Tail of Hippocampus (HiT) - Caudal Hippocampus - CA4-DGC,56367
9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,Integrated data,42901
a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),94828
a13bda79-9134-46c9-9ed1-a2858be9aafe,661a402a-2a5a-4c71-9b05-b346c57bc451,Single-cell roadmap of human gonadal development,10.1038/s41586-022-04918-4,Mouse Male,32889
a14a995b-2f1d-40df-8f61-ab2754cac630,d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,Developmental trajectories of thalamic nuclei revealed by single-cell transcriptome profiling and Shh perturbation,10.1101/2022.02.18.481097,e18.5 glutamatergic lineage,5729
a19b218b-1c0a-4618-b41f-7c216c623ec6,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Posterior parahippocampal gyrus (PPH) - TH-TL,40677
a1b9c51e-a408-4f7f-bccb-abefe20ae2a5,fcb3d1c1-03d2-41ac-8229-458e072b7a1c,Live Human Microglia Single-cell RNA-seq,10.1038/s41467-020-19737-2,Olah et al (2020) Single-cell Human Microglia,16245
a37f857c-779f-464e-9310-3db43a1811e7,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,The landscape of immune dysregulation in Crohn’s disease revealed through single-cell transcriptomic profiling in the ileum and colon,10.1016/j.immuni.2023.01.002,TI immune,201072
a4116666-d295-4443-a174-0acc283f92c4,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Midbrain (M) - Superior colliculus and nearby nuclei - SC,29907
a4157949-6f2a-40e2-b960-63f6e2bde918,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,Central Cornea,37485
a43aa46b-bd16-47fe-bc3e-19a052624e79,bd5230f4-cd76-4d35-9ee5-89b3e7475659,Single cell RNA sequencing of human liver reveals distinct intrahepatic macrophage populations,10.1038/s41467-018-06318-7,Liver,8444
a49d9109-1d0c-4b36-8139-19aa9a83428c,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,Healthy human liver: lymphocytes,2346
a51c6ece-5731-4128-8c1e-5060e80c69e4,13d1c580-4b17-4b2e-85c4-75b36917413f,Single cell derived mRNA signals across human kidney tumors,10.1038/s41467-021-23949-5,fetal,27203
a539c7af-fb65-44b1-8812-000b097eac99,0faa1af6-e504-4b88-a47b-69347e1bace5,Single-cell transcriptomics characterization of oligodendrocytes and microglia in white matter aging,10.1038/s41593-022-01183-6,Microglia - 24 months old wild-type and Rag1-KO,15601
a56f1a6b-071c-4780-9832-33ca9b8fb391,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Hippocampal dentate gyrus,67533
a59ba9fa-1407-4f15-8c56-d3637421570d,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebellum (CB) - Lateral hemisphere of cerebellum - CBL,28028
a5b5d1f3-dd8b-44f6-a685-15f0f741c062,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Thalamus (THM) - Subthalamic nucleus and nearby - STH,20162
a5d95a42-0137-496f-8a60-101e17f263c8,bf325905-5e8e-42e3-933d-9a9053e9af80,Single-cell Atlas of common variable immunodeficiency shows germinal center-associated epigenetic dysregulation in B-cell responses,10.1038/s41467-022-29450-x,Steady-state B cells - scRNA-seq,1324
a6388a6f-6076-401b-9b30-7d4306a20035,4195ab4c-20bd-4cd3-8b3d-65601277e731,A spatially resolved single cell genomic atlas of the adult human breast,,scRNA-seq data - myeloid cells,30789
a6626b73-a0de-4dee-99aa-2559ab05af11,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Gonadal fat pad — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,3406
a6858c10-c52a-4a1d-bc12-a90dbd51ca66,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,Epithelial cells,64091
a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,Tabula Sapiens - Stromal,82478
a7ace090-1ba1-47f2-8def-6e11298b7816,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Limb muscle - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,28867
a7b4f565-691d-43ea-bf4a-d2d1d52bb4b4,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Thalamus (THM) - Lateral nuclear complex of thalamus (LNC) - ventral group of lateral nucleus - VLN,27111
a810e511-c18b-4b2a-8fdf-98a6a0d433a7,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,10.1002/pros.24020,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Mouse Fibromuscular Stromal Cells,1647
a84face4-eb30-4f43-994f-c6a13a097808,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,"Dissection: Cerebral cortex (Cx) - Cingulate gyrus, retrosplenial (CgGrs) - A29-A30",34078
a9affc92-a291-4eb9-996f-147392132323,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: 10X_nuclei_v3_Broad,159738
aa633105-e8e5-4dcc-b72d-6da6c191b3e9,b1a879f6-5638-48d3-8f64-f6592c1b1561,Mapping the developing human immune system across organs,10.1126/science.abo0510,NK/T cells,172175
aad97cb5-f375-45ef-ae9d-178e7f5d5180,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,Retinal ganglion cells in human retina,11617
ab5b2256-b209-48b5-a801-c5d9a8c0de56,939769a8-d8d2-4d01-abfc-55699893fd49,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,10.1016/j.celrep.2019.12.082,Non-neuronal cells of human eye,8193
ac0fee7e-0999-4319-b244-20278e1ff2fb,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),148532
ac2fea99-ce08-4fca-8d03-a19f37bf21a3,661a402a-2a5a-4c71-9b05-b346c57bc451,Single-cell roadmap of human gonadal development,10.1038/s41586-022-04918-4,Human Immune Cell Lineage,20556
acae7679-d077-461c-b857-ee6ccfeb267f,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Head of hippocampus (HiH) - CA1,39147
acf818eb-f6d2-42b9-bb1d-475aa9cff2bb,fc77d2ae-247d-44d7-aa24-3f4859254c2c,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,10.1101/2021.09.16.460628,scRNA-seq analysis of ciliated cells of healthy human fallopian tubes,2798
adda0684-f8ea-4403-b393-2a25607077c4,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Thalamus (THM) - posterior nuclear complex of thalamus (PoN) - medial geniculate nuclei (MG),14226
ae29ebd0-1973-40a4-a6af-d15a5f77a80f,62ef75e4-cbea-454e-a0ce-998ec40223d3,Cross-tissue immune cell analysis reveals tissue-specific features in humans,10.1126/science.abl5197,T & innate lymphoid cells,216611
ae4f8ddd-cac9-4172-9681-2175da462f2e,c8565c6a-01a1-435b-a549-f11b452a83a8,Human developing neocortex by area,10.1038/s41586-021-03910-8,Second Trimester Human Developing Brain Regions and Cortical Areas,457965
ae5341b8-60fb-4fac-86db-86e49ee66287,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,Individual Single-Cell RNA-seq PBMC Data from Guo et al.,14783
af8b241a-c72c-4470-b1a4-80e7336c6ab6,f8057c47-fcd8-4fcf-88b0-e2f930080f6e,Single-cell transcriptomics of the human retinal pigment epithelium and choroid in health and macular degeneration,10.1073/pnas.1914143116,Retina,4335
b03e4ef8-4e6b-47f4-84a7-e8ed033d08cd,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,Lymphoid cells from human liver dataset,105790
b07fb54c-d7ad-4995-8bb0-8f3d8611cabe,4d74781b-8186-4c9a-b659-ff4dc4601d91,"scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation",10.1186/s13059-019-1906-x,Esophagus Epithelium,87947
b0e547f0-462b-4f81-b31b-5b0a5d96f537,ced320a1-29f3-47c1-a735-513c7084d508,Asian Immune Diversity Atlas (AIDA),,"AIDA Phase 1: Chinese, Indian, Japanese, Korean, and Malay donors in Japan, Singapore, and South Korea",1058909
b165f033-9dec-468a-9248-802fc6902a74,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,All non-neuronal cells,888263
b252b015-b488-4d5c-b16e-968c13e48a2c,4796c91c-9d8f-4692-be43-347b1727f9d8,MSK SPECTRUM – Ovarian cancer mutational processes drive site-specific immune evasion,10.1038/s41586-022-05496-1,MSK SPECTRUM – All cells,929690
b3a5a10f-b1cb-4e8e-abce-bf345448625b,93eebe82-d8c3-41bc-a906-63b5b5f24a9d,Single-cell proteo-genomic reference maps of the hematopoietic system enable the purification and massive profiling of precisely defined cell states,10.1038/s41590-021-01059-0,15 leukemic bone marrow donors,31586
b46237d1-19c6-4af2-9335-9854634bad16,17481d16-ee44-49e5-bcf0-28c0780d8c4a,Single-Cell Sequencing of Developing Human Gut Reveals Transcriptional Links to Childhood Crohn’s Disease,10.1016/j.devcel.2020.11.010,Fetal Human Gut (6-11 PCW),62849
b47cf863-d90d-4fe5-a1eb-1a4785a3e329,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,Myeloid SCLC samples only,2951
b5191f01-f67d-44b8-bc8d-511a4ecd07bb,e3f391f6-5a75-4e96-8450-da47c3d2a939,COVID-19 mRNA vaccine elicits a potent adaptive immune response in the absence of persistent inflammation observed in SARS-CoV-2 infection,,"innate T cells -- CV19 infection, vaccination and HC",33415
b6203114-e133-458a-aed5-eed1028378b4,367d95c0-0eb0-4dae-8276-9407239421ee,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse",10.1038/s41586-021-03465-8,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse 3-species integration excitory neurons",7805
b693123e-95e6-4331-8b50-f367489a767e,fc77d2ae-247d-44d7-aa24-3f4859254c2c,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,10.1101/2021.09.16.460628,scRNA-seq analysis of human fallopian tubes in healthy Vs. hydrosalphinx states,77536
b74100ea-1a1a-486a-9cad-70ae44150935,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),289193
b8681124-aabf-4904-b9c9-66d834bf5bba,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Thalamus (THM) - medial nuclear complex of thalamus (MNC) - mediodorsal nucleus of thalamus + reuniens nucleus (medioventral nucleus) of thalamus - MD + Re,13382
b8c618e5-4b3d-4566-8a3f-7e40047f5c54,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Kidney - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,21647
b94e3bdf-a385-49cc-b312-7a63cc28b77a,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG astrocytes,5970
babbf9f3-f482-45a5-ba76-c41f4c2f503e,2f4c738f-e2f3-4553-9db2-0582a38ea4dc,Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,10.1016/j.cell.2020.08.013,Fovea - Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,19768
bac09168-940b-4b11-8d55-b4955f80b98d,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Head of hippocampus (HiH) - CA2-3,12461
bbd16004-09e8-4b6c-b465-73ff83a52837,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution: Neural,4144
bc2a7b3d-f04e-477e-96c9-9d5367d5425c,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,109995
bc7260e0-54cf-4b0b-823d-93f5b850f757,1d1c7275-476a-49e2-9022-ad1b1c793594,Cell Atlas of The Human Fovea and Peripheral Retina,10.1038/s41598-020-66092-9,Non-neuronal cells of the human fovea and peripheral retina,22125
bc7466d7-ff13-4ff2-9c3d-7a1d208bd492,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Mammary gland - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,3282
bd6b68e8-179a-42f0-9bde-b4fdf7d34dd1,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Cerebellar inhibitory,14411
bdacc907-7c26-419f-8808-969eab3ca2e8,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG microglia,3799
bdb26abd-f4ba-4ea3-8862-c2340e7a4f55,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: CGE interneuron,227671
bdf69f8d-5a96-4d6f-a9f5-9ee0e33597b7,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,10.1126/science.abo1984,DCM/ACM heart cell atlas: Adipocytes,2576
be35c935-ee4f-475c-9d3c-97630d59a735,48259aa8-f168-4bf5-b797-af8e88da6637,Human breast cell atlas,10.1101/2023.04.21.537845,HBCA - stroma,413997
be39785b-67cb-4177-be19-a40ee3747e45,1df8c90d-d299-4b2e-a54d-a5a80f36e780,"Single-cell analyses of renal cell cancers reveal insights into tumor microenvironment, cell of origin, and therapy response",10.1073/pnas.2103240118,"ccRCC - Single-cell analyses of renal cell cancers reveal insights into tumor microenvironment, cell of origin, and therapy response",20509
be46dfdc-0f99-4731-8957-64ca37364985,661a402a-2a5a-4c71-9b05-b346c57bc451,Single-cell roadmap of human gonadal development,10.1038/s41586-022-04918-4,Mouse Somatic Cell Lineage,50933
be884a28-0eac-4eca-9c23-1294a93cf56e,10bf5c50-8d85-4c5f-94b4-22c1363d9f31,Intratumoral heterogeneity in recurrent pediatric pilocytic astrocytomas,,Intratumoral heterogeneity in recurrent pediatric pilocytic astrocytomas,35637
bf12f9c6-4211-4c91-9c71-22019f29f516,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Bladder lumen - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,2432
bf176af2-4432-4391-9b35-e21bd86ca4f8,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,Healthy human liver: liver sinusoidal endothelial cells,6289
c05fb583-eb2f-4e3a-8e74-f9bd6414e418,93eebe82-d8c3-41bc-a906-63b5b5f24a9d,Single-cell proteo-genomic reference maps of the hematopoietic system enable the purification and massive profiling of precisely defined cell states,10.1038/s41590-021-01059-0,healthy young bone marrow donor,13165
c08f8441-4a10-4748-872a-e70c0bcccdba,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Brain myeloid cells - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,13417
c19275f5-739e-4796-ad5d-b0830b760db1,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),16418
c202b243-1aa1-4b16-bc9a-b36241f3b1e3,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Amygdala excitatory,109452
c2876b1b-06d8-4d96-a56b-5304f815b99a,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,Whole Taxonomy - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),1226855
c2878000-d3f0-4d30-9a8a-2139a13c72f8,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Subcutaneous adipose tissue — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,3755
c2a461b1-0c15-4047-9fcb-1f966fe55100,eb735cc9-d0a7-48fa-b255-db726bf365af,Sampling peripheral blood and matched nasal swabs from donors with prior immunodeficiencies and autoimmune conditions infected with SARS-CoV-2,10.1101/2020.11.20.20227355,Autoimmunity PBMCs,97499
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Temporal pole (TP) - Temporopolar area - A38,37642
c3d381b2-3104-444e-8ad5-d3524407bbb6,939769a8-d8d2-4d01-abfc-55699893fd49,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,10.1016/j.celrep.2019.12.082,Horizontal cells of human eye,1875
c3fe3c1e-5bf8-4678-b74a-79899243ad41,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells,28702
c42c8ad3-9761-49e5-b9bf-ee8ebd50416f,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution: Endothelium,4154
c4b03352-af8d-492a-8d6b-40f304e0a122,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Medium spiny neuron,152189
c4dd26a8-d956-4bee-a233-44b573f2ce27,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Body of hippocampus (HiB) - Rostral CA1-2,11265
c52de62a-058d-4d78-a464-bdf552378f43,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,Fetal kidney dataset: stroma,8345
c5cfa2b7-abb1-4a50-908f-707b54ca606b,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Midbrain (M) - Periaqueductal gray and Dorsal raphe nucleus - PAG-DR,14094
c5d88abe-f23a-45fa-a534-788985e93dad,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,Tabula Sapiens - Immune,264824
c6413315-7158-46c5-a5fd-7228385694f1,fc77d2ae-247d-44d7-aa24-3f4859254c2c,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,10.1101/2021.09.16.460628,scRNA-seq analysis of healthy human fallopian tubes,59738
c76098ba-eed3-45b1-98f2-96fcac55ed18,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),35889
c7775e88-49bf-4ba2-a03b-93f00447c958,ddfad306-714d-4cc0-9985-d9072820c530,Single-cell multi-omics analysis of the immune response in COVID-19,10.1038/s41591-021-01329-2,Single-cell multi-omics analysis of the immune response in COVID-19,647366
c7856243-c59a-4b70-8ce7-25b94c2d9da1,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Gyrus rectus (ReG) - Medial orbitofrontal cortex - A14,14352
c888b684-6c51-431f-972a-6c963044cef0,999f2a15-3d7e-440b-96ae-2c806799c08c,"Harmonized single-cell landscape, intercellular crosstalk and tumor architecture of glioblastoma",10.1101/2022.08.27.505439,Core GBmap,338564
c88e2a9c-72b8-4a88-a2f6-e428eada0c86,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: 10X_cells_v2_AIBS,122641
c9096ac4-ea44-4cf9-82f4-af05cb83eb24,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Tongue - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,3735
ca20e2ac-5676-4158-b5d0-0c2b15898b19,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Basal nuclei (BN) - Globus pallidus (GP) - Internal segment of globus pallidus - GPi,33968
